ID	Authors	Year	N_sample	Organism_1	Effect_size	Long	Lat	Range	Position	Transition	LUI_100	LUI_75	LUI_50	LUI_25	Temp_media_100	Precipitacao_100	Temp_sazonal_100	Prec_sazonal_100	Precipitacao_25	Temp_media_25	Temp_sazonal_25	Prec_sazonal_25	Precipitacao_50	Temp_media_50	Temp_sazonal_50	Prec_sazonal_50	Precipitacao_75	Temp_media_75	Temp_sazonal_75	Prec_sazonal_75
1138	Limburg,_K.E.,_Stainbrook,_K.M.,_Erickson,_J.D.,_Gowdy,_J.M.	2005	33	Macroinvertebrados	0.35	-73.81563543	41.54389706	NA	NA	Openagr	1.00	0.754098361	0.754098361	0.706666667	8.718608115	852.8677686	1137.345221	48.9010125	848.1666667	8.649388949	1138.8962	51.70304171	851.0645161	8.665830951	1137.720022	50.35223241	850.8873239	8.700630564	1138.335527	49.47604284
1188	Carter,_J.L.,_Fend,_S.V.	2005	14	Macroinvertebrados	-0.529150262	-121.8620783	37.20860894	100	50	Openurb	1.00	0.754098361	0.754098361	0.706666667	8.718608115	852.8677686	1137.345221	48.9010125	848.1666667	8.649388949	1138.8962	51.70304171	851.0645161	8.665830951	1137.720022	50.35223241	850.8873239	8.700630564	1138.335527	49.47604284
1493	Carroll,_G.D.,_Jackson,_C.R.	2008	41	Macroinvertebrados	0.428	-84.6781115	33.2001956	41	21.1	Foragr	0.60	1	1	1	5.584466056	594.2781955	739.4409267	29.13355793	605.4166667	5.434208592	731.66539	28.5528752	596.6818182	5.529504158	732.7391191	28.65918953	597.1923077	5.567121512	737.5545733	29.06076769
1493	Carroll,_G.D.,_Jackson,_C.R.	2008	41	Macroinvertebrados	-0.39	-84.6781115	33.2001956	61.4	30.7	Foragr	0.60	1	1	1	5.584466056	594.2781955	739.4409267	29.13355793	605.4166667	5.434208592	731.66539	28.5528752	596.6818182	5.529504158	732.7391191	28.65918953	597.1923077	5.567121512	737.5545733	29.06076769
1619	Olson,_A.R.,_Stewart,_T.W.,_Thompson,_J.R.	2016	29	Macroinvertebrados	0	-93.63501105	41.62853792	71	35.5	Forurb	0.43	0.602700782	0.602700782	0.566666667	14.34522965	1500.360465	324.0916297	19.02420683	1380.833333	14.64188576	331.9579315	16.00365098	1415.518519	14.44261314	323.6459746	18.46777828	1469.773585	14.31369643	325.0080895	19.05557282
1621	Schnier,_S.,_Cai,_X.,_Cao,_Y.	2016	98	Macroinvertebrados	0	-88.92604325	41.85976296	84	47	Openurb	0.80	0.602700782	0.602700782	0.566666667	19.48028552	869.0952381	710.5506435	32.76222087	853.4285714	19.73547336	713.0034528	33.44237791	863	19.52831114	713.9547988	33.20712874	872.1551724	19.50453462	712.5886462	33.0473011
1621	Schnier,_S.,_Cai,_X.,_Cao,_Y.	2016	98	Macroinvertebrados	0	-88.92604325	41.85976296	84	47	Openurb	0.80	0.43385214	0.43385214	0.661111111	19.48028552	869.0952381	710.5506435	32.76222087	853.4285714	19.73547336	713.0034528	33.44237791	863	19.52831114	713.9547988	33.20712874	872.1551724	19.50453462	712.5886462	33.0473011
1622	Kim,_D.-H.,_Chon,_T.-S.,_Kwak,_G.-S.,_Lee,_S.-B.,_Park,_Y.-S.	2016	46	Macroinvertebrados	0	129.0923368	35.34175714	66.3	33.15	Foragr	0.80	0.802922591	0.802922591	0.833333333	6.003333787	1268.075758	616.0033653	16.71331988	1404.25	7.474097729	618.9377289	17.69665122	1329.088235	6.688654672	618.3846005	16.35455517	1295.142857	5.949595359	613.8740647	16.24410087
1622	Kim,_D.-H.,_Chon,_T.-S.,_Kwak,_G.-S.,_Lee,_S.-B.,_Park,_Y.-S.	2016	46	Macroinvertebrados	-0.42	129.0923368	35.34175714	77	38.5	Foragr	0.80	0.802922591	0.802922591	0.833333333	6.003333787	1268.075758	616.0033653	16.71331988	1404.25	7.474097729	618.9377289	17.69665122	1329.088235	6.688654672	618.3846005	16.35455517	1295.142857	5.949595359	613.8740647	16.24410087
1815	Li,_S.,_Yang,_W.,_Wang,_L.,_Chen,_K.,_Xu,_S.,_Wang,_B.	2018	48	Macroinvertebrados	-0.141421356	108.9359817	34.02380096	NA	NA	Forurb	0.80	0.799313358	0.799313358	1.094444444	6.003333787	1268.075758	616.0033653	16.71331988	1404.25	7.474097729	618.9377289	17.69665122	1329.088235	6.688654672	618.3846005	16.35455517	1295.142857	5.949595359	613.8740647	16.24410087
1815	Li,_S.,_Yang,_W.,_Wang,_L.,_Chen,_K.,_Xu,_S.,_Wang,_B.	2018	48	Macroinvertebrados	0	108.9359817	34.02380096	NA	NA	Forurb	0.80	0.799313358	0.799313358	1.094444444	6.003333787	1268.075758	616.0033653	16.71331988	1404.25	7.474097729	618.9377289	17.69665122	1329.088235	6.688654672	618.3846005	16.35455517	1295.142857	5.949595359	613.8740647	16.24410087
1822	Schneid,_B.P.,_Anderson,_C.J.,_Feminella,_J.W.	2017	13	Macroinvertebrados	0	-88.95413626	30.97583565	37.9	33.95	Foragr	0.83	0.799313358	0.799313358	1.094444444	7.132632136	800.7333333	1249.886006	103.8526316	821.7777778	7.000384331	1247.44869	104.3996006	818.7666667	6.945338202	1249.261841	104.0920715	803.6119403	7.111886523	1251.928456	103.8157611
1934	Peralta,_E.M.,_Batucan,_L.S.,_De_Jesus,_I.B.B.,_Triño,_E.M.C.,_Uehara,_Y.,_Ishida,_T.,_Kobayashi,_Y.,_Ko,_C.-Y.,_Iwata,_T.,_Borja,_A.S.,_Briones,_J.C.A.,_Papa,_R.D.S.,_Magbanua,_F.S.,_Okuda,_N.	2020	13	Macroinvertebrados	0.74939976	121.018056	14.228889	35.9	NA	Foragr	0.83	0.799313358	0.799313358	1.094444444	7.132632136	800.7333333	1249.886006	103.8526316	821.7777778	7.000384331	1247.44869	104.3996006	818.7666667	6.945338202	1249.261841	104.0920715	803.6119403	7.111886523	1251.928456	103.8157611
2038	Schneider,_C.,_Ekschmitt,_K.,_Wolters,_V.,_Birkhofer,_K.	2011	10	Macroinvertebrados	-0.824621125	8.695001487	50.81303526	84	47	Foragr	0.83	0.832643202	0.832643202	0.75	7.132632136	800.7333333	1249.886006	103.8526316	821.7777778	7.000384331	1247.44869	104.3996006	818.7666667	6.945338202	1249.261841	104.0920715	803.6119403	7.111886523	1251.928456	103.8157611
2038	Schneider,_C.,_Ekschmitt,_K.,_Wolters,_V.,_Birkhofer,_K.	2011	10	Macroinvertebrados	-0.9	8.695001487	50.81303526	84	47	Forurb	0.83	0.832643202	0.832643202	0.75	7.132632136	800.7333333	1249.886006	103.8526316	821.7777778	7.000384331	1247.44869	104.3996006	818.7666667	6.945338202	1249.261841	104.0920715	803.6119403	7.111886523	1251.928456	103.8157611
2070	Mwaijengo,_G.,_Msigwa,_A.,_Njau,_K.N.,_Brendonck,_L.,_Vanschoenwinkel,_B.	2020	40	Macroinvertebrados	-0.06	36.78748478	-3.331905468	27.4	NA	Forurb	0.83	0.832643202	0.832643202	0.75	7.132632136	800.7333333	1249.886006	103.8526316	821.7777778	7.000384331	1247.44869	104.3996006	818.7666667	6.945338202	1249.261841	104.0920715	803.6119403	7.111886523	1251.928456	103.8157611
2070	Mwaijengo,_G.,_Msigwa,_A.,_Njau,_K.N.,_Brendonck,_L.,_Vanschoenwinkel,_B.	2020	40	Macroinvertebrados	-0.24	36.78748478	-3.331905468	28.7	NA	Forurb	0.83	0.832643202	0.832643202	0.75	7.132632136	800.7333333	1249.886006	103.8526316	821.7777778	7.000384331	1247.44869	104.3996006	818.7666667	6.945338202	1249.261841	104.0920715	803.6119403	7.111886523	1251.928456	103.8157611
2070	Mwaijengo,_G.,_Msigwa,_A.,_Njau,_K.N.,_Brendonck,_L.,_Vanschoenwinkel,_B.	2020	40	Macroinvertebrados	0.06	36.78748478	-3.331905468	0.2	NA	Foragr	0.91	0.832643202	0.832643202	0.75	8.073595834	749.7518248	725.2464805	34.77342413	648.1111111	8.779585414	728.739346	37.78991975	697.4411765	8.395498093	721.4578445	36.1676371	747.6883117	8.064578162	720.1400376	34.90149609
2295	Zhang,_Y.,_Jia,_X.,_Lin,_J.,_Qian,_C.,_Gao,_X.,_Ding,_S.	2019b	169	Macroinvertebrados	0.214476106	124.6680799	41.56381324	NA	NA	Forurb	0.91	0.832643202	0.832643202	0.75	8.073595834	749.7518248	725.2464805	34.77342413	648.1111111	8.779585414	728.739346	37.78991975	697.4411765	8.395498093	721.4578445	36.1676371	747.6883117	8.064578162	720.1400376	34.90149609
2522	Silva-Araújo,_M.,_Silva-Junior,_E.F.,_Neres-Lima,_V.,_Feijó-Lima,_R.,_Tromboni,_F.,_Lourenço-Amorim,_C.,_Thomas,_S.A.,_Moulton,_T.P.,_Zandonà,_E.	2020	28	Macroinvertebrados	-0.49	-42.8203674	-22.55229711	100	50	Forurb	0.37	0.907326007	0.907326007	1.066666667	13.29754805	1564.326087	350.8771588	16.80211728	1386	13.74212347	354.3778294	16.72474561	1428.7	13.68259617	351.5274892	16.79204302	1518.355932	13.4396088	351.8298148	16.67391017
2659	Scott,_C.G.,_McCord,_S.B.	2015	16	Macroinvertebrados	-0.282842712	-90.92869622	38.76397962	39.3	19.65	Forurb	0.37	0.907326007	0.907326007	1.066666667	13.29754805	1564.326087	350.8771588	16.80211728	1386	13.74212347	354.3778294	16.72474561	1428.7	13.68259617	351.5274892	16.79204302	1518.355932	13.4396088	351.8298148	16.67391017
2659	Scott,_C.G.,_McCord,_S.B.	2015	16	Macroinvertebrados	-0.469041576	-90.92869622	38.76397962	39.3	19.65	Foragr	0.83	0.365238095	0.365238095	0.505555556	13.95885104	788.0909091	646.8009749	59.93259853	782.5714286	14.10285922	645.9786813	60.64952033	793.4137931	13.87495511	643.5227514	61.08529795	795.953125	13.77038375	644.8410997	60.04031342
2659	Scott,_C.G.,_McCord,_S.B.	2015	16	Macroinvertebrados	-0.692820323	-90.92869622	38.76397962	55.5	28.35	Foragr	0.93	0.365238095	0.365238095	0.505555556	12.70736596	765.6203704	876.985364	71.3173766	762.625	12.62925255	875.0373611	71.83983135	758.1923077	12.8179844	878.5443021	71.69058785	766.6166667	12.62917733	874.7285533	71.46757253
2659	Scott,_C.G.,_McCord,_S.B.	2015	16	Macroinvertebrados	-0.8	-90.92869622	38.76397962	55.5	0	Foragr	0.93	0.828784119	0.828784119	0.638888889	12.70736596	765.6203704	876.985364	71.3173766	762.625	12.62925255	875.0373611	71.83983135	758.1923077	12.8179844	878.5443021	71.69058785	766.6166667	12.62917733	874.7285533	71.46757253
